Sector;Empresa;Simbolo;Fecha;Apertura;MaximoDiario;MinimoDiario;Volumen;Cierre
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;11/11/2022;312,65;322,6;308;459308;311,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;10/11/2022;319,8;319,8;306;287241;309,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;09/11/2022;318;320,9;307;292953;319,6
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;08/11/2022;312;321;307,5;369226;308,25
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;07/11/2022;320;320;310,05;284513;316,45
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;04/11/2022;318,05;318,95;310,5;235565;312,65
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;03/11/2022;309;314,8;300;335536;308,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;02/11/2022;316,7;320;307,05;357135;318,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;01/11/2022;312,55;323,4;310,5;596560;312,25
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;31/10/2022;315;315;305,8;603568;312,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;28/10/2022;310,8;315;302,5;403204;310,65
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;27/10/2022;302;316;301;807447;300,95
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;26/10/2022;301,65;304,5;295,3;577858;301,1
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;25/10/2022;285,6;301,95;285;561532;285,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;24/10/2022;287;287;279;362911;287,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;21/10/2022;288;289,4;281;474088;282,15
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;20/10/2022;290;290;278,95;268708;282,25
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;19/10/2022;282,75;283,7;277;206759;282,8
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;18/10/2022;284,1;285;277;204107;284,15
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;17/10/2022;289,9;289,9;282;361896;280,95
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;14/10/2022;288,75;288,75;275,2;250673;288,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;13/10/2022;273,2;288,75;273,15;530375;274,35
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;12/10/2022;284,1;284,65;273,2;500996;279,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;11/10/2022;300;300;278,85;448399;300
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;10/10/2022;301,5;303;296,6;384550;300,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;07/10/2022;301,5;303;296,6;384550;300,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;06/10/2022;301,5;303;296,6;384550;300,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;05/10/2022;295,45;303,5;288;435952;295,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;04/10/2022;300;307,45;292;507869;298,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;03/10/2022;291,6;299,85;290,7;608315;283,45
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;30/09/2022;288,65;288,65;281;392714;284,9
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;29/09/2022;281,45;289;277;563476;285,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;28/09/2022;276,55;287,05;275,55;547690;275,25
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;27/09/2022;280;286;273,1;380059;279,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;26/09/2022;291;295,5;278;606681;294,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;23/09/2022;302,25;302,25;291,2;778853;311,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;22/09/2022;305,6;314,6;303;304624;308
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;21/09/2022;311;312,5;304;288168;307,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;20/09/2022;317,9;317,9;302;349562;316,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;19/09/2022;308,05;316,9;296,15;713528;304,15
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;16/09/2022;297,6;305,3;292,25;224710;301,15
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;15/09/2022;305;305,5;296;299117;303,3
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;14/09/2022;300;304;291,5;388230;291,95
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;13/09/2022;300,5;303,2;289,5;393152;300,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;12/09/2022;304,3;312;296;470799;300,6
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;09/09/2022;299,95;301,75;293,05;410699;295,35
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;08/09/2022;292;298,95;290;262563;295,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;07/09/2022;288;297,95;285,45;503998;287,9
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;06/09/2022;289;292;282,5;264000;294,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;05/09/2022;285;300;280;109292;284
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;01/09/2022;284,95;291,15;280;313978;288,1
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;31/08/2022;297,9;298,95;287;548647;297,6
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;30/08/2022;300,65;301,05;294,1;420328;306,95
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;29/08/2022;309;313,05;302,85;820231;309,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;26/08/2022;313;317,8;302,05;452163;315,1
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;25/08/2022;315;317;306,85;517675;312,3
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;24/08/2022;298,9;314,6;298,15;421408;298,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;23/08/2022;293,5;298,95;290;553045;290,9
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;22/08/2022;290;292,75;288,05;150441;292,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;19/08/2022;291,8;295;282,6;452671;297,25
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;18/08/2022;278;297,9;278;761633;277,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;17/08/2022;272;278;271;362651;272,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;16/08/2022;277,45;278,45;268;538222;280,45
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;15/08/2022;273,65;282,8;269;545812;281,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;12/08/2022;273,65;282,8;269;545812;281,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;11/08/2022;284,6;286,6;277;322513;280
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;10/08/2022;281,1;287,65;276,3;540195;280,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;09/08/2022;282,1;285,3;278,1;174255;284,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;08/08/2022;285,75;285,9;276,8;322906;275,25
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;05/08/2022;279,85;284,95;275;282505;279,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;04/08/2022;277;283,6;275,05;417356;276,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;03/08/2022;275,9;279,6;264;278253;265,65
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;02/08/2022;273;275;264;576563;269
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;01/08/2022;277,1;277,1;261,5;579197;277,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;29/07/2022;298,7;301;277,1;880442;298,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;28/07/2022;300;311;287,8;830021;298,15
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;27/07/2022;291,85;301;280,5;508435;287,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;26/07/2022;282;291,25;279,6;225984;280,35
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;25/07/2022;266;282,7;266;495621;268,25
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;22/07/2022;272;272;261,1;600567;270,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;21/07/2022;255,6;271,8;252,5;522593;256,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;20/07/2022;262;264,65;255;431858;261,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;19/07/2022;257,6;264,8;257,6;328450;256,1
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;18/07/2022;255,25;259,6;255;252602;253
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;15/07/2022;242;253,85;240;408365;242,95
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;14/07/2022;243,5;246,4;240;417392;247,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;13/07/2022;247;250;243,55;189411;245,95
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;12/07/2022;249;251,5;242;578626;248,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;11/07/2022;256,95;256,95;241,6;439318;255,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;08/07/2022;241,3;256,5;239,85;512564;246,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;07/07/2022;224;247,3;224;745780;222,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;06/07/2022;219,5;223,95;211,15;778631;218,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;05/07/2022;216,05;226;206;590023;218,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;04/07/2022;216,55;220;205;449458;216,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;01/07/2022;207;218,5;206;422025;206,9
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;30/06/2022;206;211,8;202,3;422008;207,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;29/06/2022;213;213,45;203;211862;209,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;28/06/2022;208,55;214,95;206,8;472311;209,6
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;27/06/2022;194;210;193,15;735951;186,25
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;24/06/2022;186,1;191,5;182,1;454431;187,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;23/06/2022;193,7;195;184;245562;193,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;22/06/2022;194,2;194,85;188,85;250076;193,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;21/06/2022;192,5;196,25;188,85;328155;194,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;20/06/2022;193,25;197,8;191,15;215259;197,35
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;17/06/2022;193,25;197,8;191,15;215259;197,35
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;16/06/2022;193,25;197,8;191,15;215259;197,35
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;15/06/2022;196;199,8;193,55;501470;194,45
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;14/06/2022;194,55;196,75;190,85;172005;194,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;13/06/2022;189;198,15;186,55;359905;192,8
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;10/06/2022;195,2;196,5;185,3;422829;194,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;09/06/2022;193,65;200;190,15;209002;193,3
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;08/06/2022;196,3;196,85;192,5;166214;196,3
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;07/06/2022;194;196,85;191,05;252520;193,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;06/06/2022;199;199,7;191,1;541513;196,65
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;03/06/2022;194,5;198,6;193;157679;194,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;02/06/2022;193,5;198;192,1;216904;195,6
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;01/06/2022;201;202;193,9;128667;200,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;31/05/2022;199,75;205;197;341471;199,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;30/05/2022;201;203;199;115084;201,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;27/05/2022;206,85;208;201;342834;206,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;26/05/2022;202;208,25;195;932221;194,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;25/05/2022;189,25;195;187,5;383543;185,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;24/05/2022;189,25;195;187,5;383543;185,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;23/05/2022;182,8;187,15;182,8;222984;181,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;20/05/2022;184;184,75;177,4;148836;180,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;19/05/2022;185,65;185,65;180;262872;185,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;18/05/2022;185;189,5;183,85;333567;184,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;17/05/2022;185;189,5;183,85;333567;184,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;16/05/2022;185,85;186;180,25;284936;181,1
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;13/05/2022;176,5;182,5;176;405009;173,45
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;12/05/2022;170;178,95;170;257771;175,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;11/05/2022;170,5;175,9;170,5;286877;169
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;10/05/2022;164,1;170;161,9;308108;162,3
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;09/05/2022;167;168;161;515425;171,9
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;06/05/2022;170,5;173;168;167817;170,3
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;05/05/2022;175,7;175,7;167,5;831553;177,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;04/05/2022;178,2;178,25;173,2;341816;178,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;03/05/2022;176,1;178,8;174;370680;174,65
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;02/05/2022;174;175,15;172,25;429132;178,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;29/04/2022;184,25;187;177,65;442736;184,1
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;28/04/2022;188;188;183,15;291191;187,8
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;27/04/2022;185,5;188;183,35;407134;184,6
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;26/04/2022;189;189;183;493411;188,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;25/04/2022;186,75;189;179,8;552558;189,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;22/04/2022;186,7;190,1;185;219659;186,7
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;21/04/2022;191;192,95;185;588544;191,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;20/04/2022;191;192,95;185,8;311991;190,95
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;19/04/2022;183,05;191,45;183,05;862104;181,55
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;18/04/2022;187,6;190,75;181;542090;184,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;15/04/2022;183,95;184,75;180;246160;182,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;14/04/2022;183,95;184,75;180;246160;182,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;13/04/2022;183,95;184,75;180;246160;182,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;12/04/2022;182,9;182,9;179,5;343994;179,65
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;11/04/2022;183;183,6;178;416000;184,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;08/04/2022;180;186,6;179;282976;178,35
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;07/04/2022;181,2;181,2;174,8;332104;177,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;06/04/2022;177,5;180;173,65;665364;180,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;05/04/2022;183,3;187;180,25;704092;181,85
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;04/04/2022;185;188;181;761244;181,15
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;01/04/2022;183,95;186,55;180,45;262871;181,05
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;31/03/2022;177,05;181,95;177,05;334697;176,8
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;30/03/2022;172,95;177,1;172,75;180380;172,95
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;29/03/2022;180,5;180,5;172,45;276915;180,2
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;28/03/2022;182,75;184,9;178,8;211588;182,6
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;25/03/2022;182,2;185;180;401910;179,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;24/03/2022;179,25;182,7;178,65;797247;177,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;23/03/2022;179,25;182,7;178,65;797247;177,5
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;22/03/2022;176,75;178,95;175,5;615134;173,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;21/03/2022;168,15;175;168,15;607258;168,35
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;18/03/2022;170,85;170,85;167,2;347925;168,95
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;17/03/2022;167,25;169,8;164;739310;163,4
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;16/03/2022;162,05;167,65;159,4;717074;159,75
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;15/03/2022;162,9;163;159;765419;163,35
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;14/03/2022;174;175;162,5;974933;177,15
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;11/03/2022;192;192;175;819719;187
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;10/03/2022;179,95;187,8;177,45;379367;179,15
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;09/03/2022;184,3;187;178,55;338850;183,45
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;08/03/2022;192;196,1;181,3;505199;191
GENERACION Y TRANSPORTE DE ENERGIA ELECTRICA ;PAMPA ENERGIA S.A.;PAMP ;07/03/2022;194;197,8;188;382885;191,55
